,alert_type,timestamp,src_ip,src_port,dst_ip,dst_port,infected_host,scanned_host,alert_type_2,timestamp_2,src_ip_2,src_port_2,dst_ip_2,dst_port_2,infected_host_2,scanned_host_2,score,APT
521,3.0,413484.0,82.0,59815.0,292.0,53.0,350.0,0.0,4.0,1128067.0,350.0,55762.0,1061.0,443.0,350.0,0.0,1.0,0.0
522,2.0,414197.0,176.0,62387.0,9496.0,16462.0,176.0,0.0,5.0,422085.0,176.0,50383.0,8389.0,443.0,176.0,0.0,3.0,1.0
523,3.0,416233.0,321.0,54025.0,4515.0,53.0,321.0,0.0,5.0,1287660.0,19.0,53500.0,7033.0,443.0,321.0,0.0,1.0,0.0
524,1.0,416452.0,309.0,53953.0,57.0,80.0,309.0,0.0,6.0,422530.0,309.0,55780.0,354.0,53.0,309.0,0.0,1.0,0.0
525,2.0,417867.0,2.0,59132.0,5868.0,80.0,2.0,0.0,5.0,433033.0,2.0,49627.0,2693.0,443.0,2.0,0.0,1.0,0.0
526,3.0,418006.0,483.0,61428.0,3118.0,53.0,483.0,0.0,4.0,852051.0,483.0,61136.0,1020.0,443.0,483.0,0.0,2.0,0.0
527,2.0,418024.0,232.0,64624.0,5248.0,80.0,232.0,0.0,4.0,748489.0,232.0,60211.0,1061.0,443.0,232.0,0.0,1.0,0.0
528,2.0,418205.0,63.0,57386.0,2932.0,80.0,63.0,0.0,4.0,788334.0,63.0,53236.0,1016.0,443.0,63.0,0.0,3.0,1.0
529,3.0,418414.0,30.0,55496.0,193.0,53.0,91.0,0.0,6.0,972408.0,91.0,49924.0,127.0,53.0,91.0,0.0,1.0,0.0
530,3.0,418583.0,299.0,50658.0,14.0,53.0,315.0,0.0,4.0,893942.0,315.0,49293.0,4859.0,443.0,315.0,0.0,1.0,0.0
531,3.0,418588.0,288.0,53067.0,348.0,37905.0,288.0,0.0,5.0,540604.0,288.0,61399.0,4150.0,443.0,288.0,0.0,1.0,0.0
532,3.0,419919.0,312.0,51316.0,349.0,53.0,312.0,0.0,5.0,920274.0,312.0,53031.0,4908.0,17296.0,312.0,0.0,3.0,1.0
533,2.0,425003.0,110.0,62631.0,442.0,80.0,110.0,0.0,5.0,1287993.0,110.0,53524.0,5547.0,443.0,110.0,0.0,1.0,0.0
534,3.0,425428.0,294.0,56776.0,1823.0,53.0,294.0,0.0,4.0,1266924.0,294.0,52460.0,1026.0,443.0,294.0,0.0,1.0,0.0
535,1.0,426130.0,153.0,65534.0,210.0,80.0,436.0,0.0,6.0,769035.0,436.0,53801.0,38.0,53.0,436.0,0.0,1.0,0.0
536,1.0,428665.0,499.0,52146.0,7387.0,80.0,499.0,0.0,6.0,623713.0,499.0,62767.0,8909.0,53.0,499.0,0.0,1.0,0.0
537,1.0,429159.0,481.0,49315.0,231.0,80.0,481.0,0.0,6.0,661240.0,481.0,62791.0,5382.0,53.0,481.0,0.0,2.0,0.0
538,2.0,429554.0,244.0,52577.0,1821.0,80.0,244.0,0.0,6.0,824988.0,244.0,49627.0,108.0,53.0,244.0,0.0,2.0,0.0
539,3.0,429626.0,120.0,65509.0,387.0,53.0,120.0,0.0,5.0,1250984.0,398.0,64787.0,3872.0,443.0,120.0,0.0,2.0,0.0
540,1.0,433273.0,489.0,59593.0,7820.0,80.0,489.0,0.0,4.0,745059.0,489.0,59411.0,1069.0,443.0,489.0,0.0,1.0,0.0
541,3.0,433557.0,64.0,61513.0,77.0,53.0,64.0,0.0,5.0,1065489.0,64.0,52311.0,314.0,443.0,64.0,0.0,1.0,0.0
542,1.0,434236.0,374.0,60968.0,1698.0,80.0,374.0,0.0,6.0,867142.0,374.0,52270.0,151.0,53.0,374.0,0.0,1.0,0.0
543,2.0,436878.0,209.0,63133.0,5200.0,80.0,209.0,0.0,4.0,959778.0,209.0,59107.0,1528.0,443.0,209.0,0.0,1.0,0.0
544,3.0,439039.0,326.0,57566.0,9987.0,53.0,326.0,0.0,4.0,836915.0,326.0,51465.0,1027.0,24504.0,326.0,0.0,1.0,0.0
545,2.0,439144.0,492.0,60248.0,2554.0,80.0,492.0,0.0,5.0,495331.0,419.0,58019.0,1180.0,443.0,492.0,0.0,1.0,0.0
546,3.0,439473.0,401.0,64781.0,268.0,53.0,401.0,0.0,5.0,793340.0,248.0,56641.0,4323.0,443.0,401.0,0.0,1.0,0.0
547,3.0,441687.0,252.0,63539.0,226.0,53.0,252.0,0.0,4.0,1072339.0,252.0,64736.0,1003.0,443.0,252.0,0.0,1.0,0.0
548,1.0,441865.0,11.0,52434.0,4393.0,80.0,11.0,0.0,6.0,618732.0,11.0,62020.0,342.0,53.0,11.0,0.0,1.0,0.0
549,3.0,442294.0,66.0,57017.0,292.0,53.0,66.0,0.0,4.0,968550.0,66.0,49804.0,1028.0,443.0,66.0,0.0,1.0,0.0
550,1.0,443642.0,35.0,53816.0,5143.0,80.0,35.0,0.0,5.0,583848.0,35.0,63731.0,9969.0,443.0,35.0,0.0,1.0,0.0
551,2.0,444796.0,293.0,59364.0,325.0,80.0,293.0,0.0,6.0,621714.0,293.0,59611.0,216.0,53.0,293.0,0.0,2.0,0.0
552,3.0,445168.0,56.0,58247.0,431.0,53.0,56.0,0.0,5.0,598946.0,56.0,60439.0,2648.0,443.0,56.0,0.0,1.0,0.0
553,1.0,445308.0,161.0,57890.0,3916.0,80.0,161.0,0.0,5.0,1005109.0,161.0,60431.0,18.0,443.0,161.0,0.0,1.0,0.0
554,1.0,446777.0,386.0,59220.0,8211.0,80.0,386.0,0.0,4.0,558064.0,386.0,51333.0,1038.0,443.0,386.0,0.0,1.0,0.0
555,1.0,446866.0,12.0,56437.0,2466.0,80.0,12.0,0.0,5.0,1010528.0,12.0,50465.0,8134.0,443.0,12.0,0.0,1.0,0.0
556,3.0,447217.0,57.0,56407.0,477.0,53.0,57.0,0.0,5.0,1287651.0,57.0,56815.0,6915.0,443.0,57.0,0.0,1.0,0.0
557,2.0,447448.0,45.0,63831.0,161.0,80.0,45.0,0.0,5.0,508860.0,45.0,49817.0,1874.0,45911.0,45.0,0.0,1.0,0.0
558,3.0,448156.0,264.0,51552.0,19.0,63321.0,264.0,0.0,4.0,1105736.0,264.0,53860.0,1077.0,64900.0,264.0,0.0,1.0,0.0
559,1.0,448603.0,99.0,52970.0,2756.0,80.0,99.0,0.0,6.0,904234.0,99.0,55252.0,1750.0,53.0,99.0,0.0,2.0,0.0
560,1.0,449118.0,419.0,62969.0,6299.0,27264.0,146.0,0.0,4.0,926292.0,146.0,63007.0,1039.0,443.0,146.0,0.0,1.0,0.0
561,3.0,449368.0,8.0,57289.0,1580.0,53.0,8.0,0.0,5.0,722719.0,8.0,56700.0,4131.0,443.0,8.0,0.0,1.0,0.0
562,3.0,449972.0,443.0,55123.0,405.0,53.0,443.0,0.0,5.0,1024104.0,443.0,51812.0,1116.0,33198.0,443.0,0.0,1.0,0.0
563,1.0,456528.0,2.0,51201.0,48.0,80.0,2.0,0.0,4.0,484126.0,2.0,62780.0,1047.0,443.0,2.0,0.0,1.0,0.0
564,1.0,456561.0,457.0,59049.0,6630.0,80.0,457.0,0.0,4.0,928215.0,292.0,64099.0,2042.0,443.0,457.0,0.0,3.0,1.0
565,2.0,458743.0,414.0,52510.0,1612.0,80.0,414.0,0.0,4.0,875023.0,414.0,51868.0,7418.0,443.0,414.0,0.0,1.0,0.0
566,1.0,460297.0,64.0,62385.0,5349.0,80.0,64.0,0.0,4.0,1176389.0,64.0,54461.0,1054.0,443.0,64.0,0.0,1.0,0.0
567,1.0,461181.0,335.0,58347.0,493.0,80.0,335.0,0.0,6.0,695583.0,335.0,57060.0,286.0,53.0,335.0,0.0,1.0,0.0
568,1.0,462365.0,368.0,59601.0,475.0,80.0,368.0,0.0,4.0,871639.0,368.0,49810.0,8774.0,443.0,368.0,0.0,1.0,0.0
569,2.0,462697.0,7.0,54515.0,7600.0,80.0,7.0,0.0,5.0,1041412.0,7.0,57614.0,5557.0,443.0,7.0,0.0,1.0,0.0
570,3.0,463658.0,250.0,61543.0,7005.0,53.0,250.0,0.0,6.0,895453.0,250.0,54459.0,2847.0,53.0,250.0,0.0,2.0,0.0
571,2.0,463853.0,396.0,49410.0,3813.0,80.0,396.0,0.0,6.0,738691.0,69.0,60750.0,328.0,53.0,396.0,0.0,1.0,0.0
572,1.0,465736.0,138.0,58485.0,5969.0,80.0,138.0,0.0,6.0,839812.0,138.0,63171.0,201.0,53.0,138.0,0.0,1.0,0.0
573,3.0,466287.0,277.0,53122.0,249.0,53.0,277.0,0.0,6.0,595707.0,277.0,52748.0,396.0,53.0,277.0,0.0,2.0,0.0
574,2.0,466818.0,412.0,65237.0,464.0,80.0,412.0,0.0,4.0,814799.0,412.0,62773.0,1061.0,23398.0,412.0,0.0,1.0,0.0
575,2.0,466976.0,153.0,61279.0,315.0,80.0,153.0,0.0,5.0,518680.0,331.0,52412.0,322.0,443.0,153.0,0.0,2.0,0.0
576,3.0,467769.0,290.0,55354.0,19.0,53.0,290.0,0.0,6.0,557342.0,388.0,58102.0,212.0,53.0,290.0,0.0,1.0,0.0
577,1.0,467794.0,429.0,57194.0,43.0,49585.0,429.0,0.0,5.0,984179.0,429.0,50356.0,157.0,443.0,429.0,0.0,3.0,1.0
578,2.0,469704.0,23.0,50451.0,240.0,80.0,23.0,0.0,6.0,747718.0,177.0,55393.0,291.0,53.0,23.0,0.0,1.0,0.0
579,1.0,479988.0,2.0,65377.0,379.0,80.0,2.0,0.0,6.0,1087066.0,218.0,60522.0,5645.0,53.0,2.0,0.0,1.0,0.0
580,1.0,480779.0,213.0,52708.0,1729.0,80.0,213.0,0.0,6.0,706491.0,213.0,60131.0,296.0,53.0,213.0,0.0,1.0,0.0
581,3.0,480823.0,90.0,60894.0,35.0,2990.0,90.0,0.0,5.0,721574.0,90.0,52866.0,9770.0,443.0,90.0,0.0,2.0,0.0
582,2.0,483535.0,222.0,61099.0,9282.0,80.0,222.0,0.0,6.0,960161.0,222.0,62160.0,198.0,53.0,222.0,0.0,3.0,1.0
583,1.0,483968.0,149.0,54170.0,62.0,80.0,149.0,0.0,5.0,1069685.0,149.0,59442.0,215.0,443.0,149.0,0.0,1.0,0.0
584,3.0,487447.0,80.0,49724.0,461.0,53.0,80.0,0.0,5.0,1146808.0,80.0,58266.0,1813.0,443.0,80.0,0.0,1.0,0.0
585,3.0,488948.0,397.0,51031.0,357.0,53.0,397.0,0.0,4.0,938421.0,397.0,62460.0,1077.0,443.0,397.0,0.0,1.0,0.0
586,2.0,489990.0,262.0,49342.0,340.0,80.0,262.0,0.0,5.0,1137480.0,262.0,52220.0,2393.0,443.0,262.0,0.0,1.0,0.0
587,2.0,490588.0,387.0,51949.0,7465.0,80.0,387.0,0.0,6.0,542514.0,387.0,64972.0,44.0,53.0,387.0,0.0,1.0,0.0
588,3.0,492615.0,184.0,50762.0,9205.0,53.0,184.0,0.0,6.0,605278.0,184.0,59750.0,386.0,53.0,184.0,0.0,2.0,0.0
589,1.0,492914.0,284.0,65012.0,407.0,80.0,284.0,0.0,5.0,721756.0,284.0,58294.0,5932.0,443.0,284.0,0.0,1.0,0.0
590,1.0,493338.0,470.0,55363.0,5118.0,80.0,470.0,0.0,5.0,573355.0,470.0,64140.0,1663.0,443.0,470.0,0.0,1.0,0.0
591,3.0,494580.0,38.0,62759.0,3119.0,53.0,38.0,0.0,6.0,1119947.0,38.0,51863.0,65.0,53.0,38.0,0.0,1.0,0.0
592,1.0,495090.0,498.0,63639.0,1002.0,80.0,498.0,0.0,5.0,700971.0,498.0,64415.0,473.0,443.0,498.0,0.0,1.0,0.0
593,1.0,495128.0,331.0,55351.0,1944.0,80.0,153.0,0.0,4.0,850226.0,153.0,56174.0,1097.0,49470.0,153.0,0.0,1.0,0.0
594,3.0,495149.0,404.0,64900.0,456.0,53.0,404.0,0.0,5.0,909449.0,404.0,61669.0,8168.0,443.0,404.0,0.0,3.0,1.0
595,2.0,496330.0,305.0,53439.0,3821.0,80.0,305.0,0.0,4.0,591327.0,305.0,57765.0,1055.0,443.0,305.0,0.0,1.0,0.0
596,3.0,498508.0,333.0,50205.0,149.0,53.0,333.0,0.0,5.0,508111.0,333.0,49193.0,6606.0,443.0,333.0,0.0,1.0,0.0
597,2.0,498604.0,313.0,56592.0,2230.0,80.0,313.0,0.0,5.0,818155.0,313.0,51133.0,4567.0,443.0,313.0,0.0,1.0,0.0
598,1.0,500496.0,29.0,58201.0,1198.0,80.0,29.0,0.0,6.0,508143.0,29.0,50431.0,138.0,53.0,29.0,0.0,1.0,0.0
599,2.0,501348.0,264.0,59369.0,2040.0,80.0,363.0,0.0,6.0,1089402.0,363.0,52810.0,269.0,53.0,363.0,0.0,1.0,0.0
600,2.0,501831.0,70.0,61331.0,3259.0,80.0,70.0,0.0,6.0,1107888.0,67.0,49459.0,340.0,53.0,70.0,0.0,1.0,0.0
601,1.0,501923.0,366.0,50422.0,3928.0,80.0,194.0,0.0,6.0,718394.0,194.0,53475.0,3288.0,53.0,194.0,0.0,2.0,0.0
602,1.0,502350.0,416.0,57264.0,277.0,80.0,416.0,0.0,4.0,1277490.0,416.0,65053.0,1045.0,38277.0,416.0,0.0,1.0,0.0
603,2.0,502931.0,208.0,63526.0,194.0,80.0,208.0,0.0,6.0,703162.0,208.0,49968.0,154.0,40193.0,208.0,0.0,1.0,0.0
604,3.0,503605.0,153.0,53140.0,165.0,53.0,153.0,0.0,6.0,950242.0,153.0,59721.0,169.0,53.0,153.0,0.0,1.0,0.0
605,3.0,503749.0,445.0,60618.0,1915.0,53.0,445.0,0.0,5.0,584406.0,445.0,53449.0,2387.0,443.0,445.0,0.0,3.0,1.0
606,3.0,506719.0,420.0,56418.0,431.0,53.0,420.0,0.0,5.0,626811.0,420.0,63434.0,2930.0,443.0,420.0,0.0,1.0,0.0
607,2.0,507854.0,121.0,49287.0,132.0,80.0,121.0,0.0,5.0,657811.0,121.0,64759.0,1323.0,5747.0,121.0,0.0,1.0,0.0
608,2.0,508414.0,290.0,49221.0,4990.0,80.0,290.0,0.0,5.0,587718.0,366.0,53014.0,30.0,51902.0,290.0,0.0,1.0,0.0
609,3.0,509209.0,73.0,64655.0,488.0,58911.0,73.0,0.0,5.0,1059149.0,73.0,54853.0,5430.0,443.0,73.0,0.0,1.0,0.0
610,3.0,511205.0,166.0,63589.0,455.0,55135.0,413.0,0.0,6.0,821205.0,413.0,56211.0,481.0,53.0,413.0,0.0,1.0,0.0
611,3.0,511746.0,35.0,51514.0,8613.0,53.0,286.0,0.0,5.0,520564.0,286.0,59816.0,208.0,443.0,286.0,0.0,1.0,0.0
612,2.0,512215.0,209.0,53448.0,9735.0,80.0,209.0,0.0,4.0,1094927.0,209.0,56720.0,1093.0,443.0,209.0,0.0,1.0,0.0
613,1.0,514250.0,89.0,53912.0,5353.0,80.0,89.0,0.0,4.0,1129726.0,89.0,58570.0,2355.0,443.0,89.0,0.0,1.0,0.0
614,3.0,515790.0,139.0,52545.0,165.0,53.0,139.0,0.0,6.0,894900.0,139.0,57306.0,3320.0,53.0,139.0,0.0,3.0,1.0
615,2.0,516146.0,465.0,55742.0,1182.0,80.0,465.0,0.0,6.0,940309.0,465.0,52238.0,4610.0,53.0,465.0,0.0,1.0,0.0
616,2.0,516495.0,189.0,61636.0,2334.0,80.0,189.0,0.0,6.0,880902.0,189.0,53115.0,241.0,53.0,189.0,0.0,1.0,0.0
617,1.0,517569.0,440.0,52896.0,2771.0,80.0,440.0,0.0,6.0,1091935.0,440.0,61719.0,9526.0,53.0,440.0,0.0,1.0,0.0
618,3.0,519683.0,83.0,50372.0,9973.0,53.0,370.0,0.0,4.0,531673.0,370.0,58252.0,1063.0,443.0,370.0,0.0,2.0,0.0
619,2.0,522285.0,417.0,62595.0,257.0,80.0,256.0,0.0,4.0,634919.0,256.0,64467.0,1037.0,443.0,256.0,0.0,1.0,0.0
620,1.0,522824.0,121.0,53581.0,5958.0,80.0,121.0,0.0,4.0,1006524.0,121.0,60801.0,1093.0,443.0,121.0,0.0,1.0,0.0
621,2.0,522842.0,105.0,52281.0,1086.0,80.0,105.0,0.0,5.0,865086.0,105.0,49593.0,442.0,443.0,105.0,0.0,1.0,0.0
622,1.0,523722.0,287.0,58762.0,1210.0,80.0,287.0,0.0,5.0,682388.0,287.0,54619.0,6754.0,443.0,287.0,0.0,1.0,0.0
623,3.0,523987.0,461.0,62653.0,297.0,53.0,461.0,0.0,4.0,865574.0,461.0,62358.0,1073.0,443.0,461.0,0.0,1.0,0.0
624,2.0,524327.0,117.0,51039.0,456.0,32650.0,117.0,0.0,6.0,832992.0,117.0,62276.0,4777.0,17519.0,117.0,0.0,1.0,0.0
625,2.0,526437.0,76.0,57945.0,9211.0,80.0,76.0,0.0,4.0,909512.0,76.0,59250.0,1089.0,443.0,76.0,0.0,1.0,0.0
626,1.0,527590.0,500.0,51989.0,2298.0,80.0,500.0,0.0,5.0,992590.0,500.0,53962.0,6227.0,443.0,500.0,0.0,3.0,1.0
627,2.0,528149.0,5.0,64265.0,8685.0,80.0,124.0,0.0,4.0,1096569.0,124.0,57477.0,1070.0,443.0,124.0,0.0,2.0,0.0
628,2.0,528170.0,98.0,60333.0,4183.0,80.0,204.0,0.0,5.0,542169.0,204.0,54460.0,2917.0,443.0,204.0,0.0,1.0,0.0
629,2.0,528194.0,172.0,50265.0,9577.0,80.0,172.0,0.0,5.0,576006.0,172.0,62470.0,480.0,443.0,172.0,0.0,1.0,0.0
630,3.0,528633.0,211.0,52191.0,5260.0,53.0,211.0,0.0,5.0,1024205.0,211.0,63007.0,305.0,443.0,211.0,0.0,2.0,0.0
631,1.0,529184.0,433.0,64889.0,3888.0,80.0,433.0,0.0,5.0,861876.0,433.0,55182.0,9670.0,443.0,433.0,0.0,1.0,0.0
632,1.0,529347.0,217.0,58537.0,343.0,80.0,217.0,0.0,4.0,1211531.0,217.0,59845.0,1099.0,443.0,217.0,0.0,1.0,0.0
633,2.0,531622.0,299.0,61304.0,5585.0,80.0,299.0,0.0,6.0,835220.0,299.0,56256.0,176.0,53.0,299.0,0.0,1.0,0.0
634,2.0,532933.0,217.0,57432.0,6173.0,80.0,217.0,0.0,6.0,1229588.0,217.0,53519.0,471.0,53.0,217.0,0.0,1.0,0.0
635,2.0,534096.0,159.0,61603.0,1412.0,80.0,159.0,0.0,4.0,811667.0,159.0,57686.0,9651.0,443.0,159.0,0.0,2.0,0.0
636,1.0,534886.0,28.0,54176.0,9264.0,80.0,28.0,0.0,4.0,756425.0,28.0,58661.0,9151.0,443.0,28.0,0.0,1.0,0.0
637,2.0,539001.0,344.0,50372.0,3015.0,80.0,344.0,0.0,6.0,850262.0,344.0,61637.0,409.0,53.0,344.0,0.0,1.0,0.0
638,3.0,543475.0,245.0,60155.0,4272.0,53.0,245.0,0.0,6.0,1023046.0,245.0,63434.0,2664.0,53.0,245.0,0.0,1.0,0.0
639,3.0,543988.0,228.0,53651.0,8409.0,37863.0,228.0,0.0,4.0,1236075.0,228.0,51584.0,1294.0,443.0,228.0,0.0,2.0,0.0
640,2.0,544666.0,71.0,59029.0,7159.0,80.0,71.0,0.0,5.0,708561.0,71.0,59502.0,224.0,443.0,71.0,0.0,1.0,0.0
641,3.0,546629.0,414.0,60330.0,153.0,53.0,414.0,0.0,4.0,876484.0,414.0,64651.0,1074.0,443.0,414.0,0.0,1.0,0.0
642,3.0,547097.0,290.0,63263.0,445.0,53.0,290.0,0.0,4.0,715859.0,290.0,50954.0,1012.0,443.0,290.0,0.0,1.0,0.0
643,2.0,547390.0,458.0,58441.0,3409.0,80.0,458.0,0.0,6.0,568891.0,458.0,56842.0,100.0,53.0,458.0,0.0,1.0,0.0
644,1.0,547943.0,415.0,55156.0,126.0,44164.0,415.0,0.0,4.0,764941.0,415.0,52706.0,1080.0,443.0,415.0,0.0,1.0,0.0
645,1.0,549162.0,5.0,64630.0,7905.0,80.0,5.0,0.0,4.0,886095.0,5.0,52523.0,1016.0,443.0,5.0,0.0,3.0,1.0
646,1.0,551353.0,500.0,65265.0,8977.0,80.0,500.0,0.0,6.0,1123528.0,500.0,61057.0,270.0,53.0,500.0,0.0,2.0,0.0
647,3.0,551637.0,178.0,49637.0,290.0,50756.0,210.0,0.0,4.0,981342.0,210.0,57260.0,6766.0,443.0,210.0,0.0,1.0,0.0
648,3.0,553816.0,247.0,52058.0,9790.0,53.0,247.0,0.0,5.0,754857.0,247.0,50170.0,5729.0,443.0,247.0,0.0,2.0,0.0
649,2.0,553871.0,221.0,57108.0,1058.0,80.0,221.0,0.0,4.0,814916.0,221.0,60087.0,1074.0,443.0,221.0,0.0,1.0,0.0
650,3.0,554616.0,357.0,56525.0,96.0,53.0,357.0,0.0,5.0,1261421.0,357.0,58454.0,6209.0,443.0,357.0,0.0,1.0,0.0
651,2.0,554724.0,497.0,60581.0,2149.0,80.0,497.0,0.0,4.0,1240640.0,497.0,50614.0,1059.0,443.0,497.0,0.0,2.0,0.0
652,3.0,555065.0,53.0,61328.0,2408.0,53.0,53.0,0.0,5.0,982828.0,53.0,55004.0,313.0,443.0,53.0,0.0,1.0,0.0
653,1.0,556402.0,314.0,53918.0,1445.0,80.0,314.0,0.0,4.0,1134302.0,314.0,58092.0,1063.0,25250.0,314.0,0.0,3.0,1.0
654,3.0,556584.0,184.0,53069.0,8262.0,53.0,184.0,0.0,4.0,826167.0,184.0,60764.0,1076.0,28572.0,184.0,0.0,1.0,0.0
655,2.0,558123.0,103.0,60683.0,7304.0,80.0,103.0,0.0,6.0,562364.0,103.0,65499.0,476.0,53.0,103.0,0.0,1.0,0.0
656,2.0,559118.0,190.0,60793.0,3234.0,80.0,190.0,0.0,5.0,897619.0,190.0,59144.0,5461.0,443.0,190.0,0.0,1.0,0.0
657,2.0,561346.0,451.0,64640.0,4604.0,80.0,451.0,0.0,4.0,698053.0,451.0,63666.0,1033.0,443.0,451.0,0.0,1.0,0.0
658,1.0,561360.0,45.0,62496.0,2765.0,80.0,45.0,0.0,4.0,760633.0,45.0,59208.0,1029.0,443.0,45.0,0.0,1.0,0.0
659,3.0,563203.0,117.0,59017.0,2698.0,53.0,117.0,0.0,5.0,1226259.0,117.0,59866.0,5834.0,443.0,117.0,0.0,1.0,0.0
660,2.0,566019.0,138.0,49679.0,1313.0,80.0,138.0,0.0,5.0,945165.0,138.0,51269.0,8701.0,443.0,138.0,0.0,1.0,0.0
661,3.0,567335.0,197.0,53124.0,268.0,53.0,197.0,0.0,6.0,978347.0,28.0,63467.0,351.0,53.0,197.0,0.0,1.0,0.0
662,3.0,568952.0,305.0,64663.0,437.0,53.0,359.0,0.0,5.0,907241.0,305.0,56083.0,208.0,443.0,359.0,0.0,1.0,0.0
663,3.0,569022.0,374.0,61827.0,240.0,53.0,374.0,0.0,4.0,1284416.0,374.0,57417.0,4560.0,443.0,374.0,0.0,1.0,0.0
664,1.0,569577.0,212.0,50915.0,462.0,80.0,212.0,0.0,5.0,617156.0,212.0,51924.0,7983.0,443.0,212.0,0.0,3.0,1.0
665,2.0,569585.0,371.0,62141.0,8788.0,80.0,371.0,0.0,6.0,627768.0,371.0,63835.0,1347.0,53.0,371.0,0.0,1.0,0.0
666,1.0,570070.0,482.0,50433.0,5547.0,80.0,482.0,0.0,4.0,945533.0,482.0,63843.0,1100.0,443.0,482.0,0.0,1.0,0.0
667,1.0,571642.0,23.0,60865.0,1718.0,80.0,376.0,0.0,6.0,828600.0,376.0,60787.0,486.0,53.0,376.0,0.0,1.0,0.0
668,3.0,571995.0,231.0,64217.0,59.0,53.0,231.0,0.0,6.0,1058552.0,37.0,63440.0,159.0,53.0,231.0,0.0,2.0,0.0
669,3.0,572086.0,190.0,58713.0,9838.0,53.0,190.0,0.0,5.0,1039803.0,190.0,59306.0,8626.0,443.0,190.0,0.0,1.0,0.0
670,1.0,573141.0,156.0,61855.0,2879.0,80.0,156.0,0.0,6.0,684782.0,156.0,62609.0,297.0,53.0,156.0,0.0,1.0,0.0
671,2.0,573621.0,78.0,55297.0,393.0,80.0,78.0,0.0,6.0,602013.0,78.0,59630.0,8729.0,53.0,78.0,0.0,1.0,0.0
672,3.0,575277.0,16.0,51555.0,271.0,53.0,16.0,0.0,6.0,645341.0,16.0,50121.0,478.0,50994.0,16.0,0.0,1.0,0.0
673,2.0,575633.0,436.0,51682.0,7734.0,80.0,411.0,0.0,6.0,708634.0,411.0,50329.0,409.0,53.0,411.0,0.0,1.0,0.0
674,2.0,576802.0,21.0,51113.0,2582.0,80.0,21.0,0.0,5.0,1026635.0,21.0,64153.0,3738.0,443.0,21.0,0.0,1.0,0.0
675,3.0,578606.0,76.0,52561.0,404.0,53.0,76.0,0.0,6.0,1284232.0,76.0,53716.0,26.0,53.0,76.0,0.0,1.0,0.0
676,2.0,579062.0,337.0,62948.0,216.0,80.0,337.0,0.0,6.0,594189.0,337.0,51863.0,443.0,53.0,337.0,0.0,1.0,0.0
677,3.0,580264.0,274.0,63874.0,2139.0,25626.0,274.0,0.0,4.0,699394.0,274.0,61511.0,6784.0,443.0,274.0,0.0,2.0,0.0
678,3.0,580326.0,256.0,56830.0,368.0,53.0,256.0,0.0,5.0,1048786.0,475.0,50426.0,5619.0,443.0,256.0,0.0,1.0,0.0
679,1.0,583487.0,176.0,62299.0,124.0,80.0,176.0,0.0,4.0,713473.0,176.0,56118.0,1099.0,443.0,176.0,0.0,1.0,0.0
680,1.0,588084.0,123.0,50641.0,226.0,80.0,123.0,0.0,4.0,1239172.0,123.0,50020.0,1004.0,443.0,123.0,0.0,1.0,0.0
681,2.0,588518.0,473.0,60012.0,6305.0,80.0,473.0,0.0,4.0,619326.0,473.0,65040.0,6047.0,443.0,473.0,0.0,3.0,1.0
682,2.0,591747.0,288.0,62120.0,8418.0,80.0,288.0,0.0,4.0,763009.0,288.0,53680.0,1023.0,443.0,288.0,0.0,1.0,0.0
683,1.0,593421.0,172.0,57949.0,283.0,80.0,172.0,0.0,4.0,794921.0,172.0,61137.0,1033.0,443.0,172.0,0.0,1.0,0.0
684,1.0,593671.0,151.0,52055.0,151.0,80.0,151.0,0.0,6.0,1125090.0,151.0,59968.0,259.0,53.0,151.0,0.0,1.0,0.0
685,1.0,594104.0,369.0,59478.0,5097.0,80.0,434.0,0.0,6.0,869354.0,434.0,56583.0,243.0,53.0,434.0,0.0,3.0,1.0
686,1.0,594628.0,354.0,56139.0,1275.0,80.0,354.0,0.0,5.0,899398.0,354.0,52805.0,265.0,443.0,354.0,0.0,1.0,0.0
687,2.0,596977.0,70.0,65165.0,5688.0,80.0,70.0,0.0,5.0,1130008.0,70.0,57268.0,223.0,443.0,70.0,0.0,1.0,0.0
688,3.0,600231.0,134.0,64028.0,107.0,41412.0,134.0,0.0,6.0,689973.0,134.0,50387.0,48.0,53.0,134.0,0.0,1.0,0.0
689,3.0,602535.0,147.0,64605.0,3.0,53.0,381.0,0.0,5.0,680008.0,381.0,61660.0,2909.0,443.0,381.0,0.0,1.0,0.0
690,3.0,602576.0,125.0,62813.0,256.0,53.0,125.0,0.0,4.0,952760.0,125.0,59496.0,1005.0,443.0,125.0,0.0,1.0,0.0
691,3.0,603863.0,250.0,64238.0,106.0,53.0,250.0,0.0,5.0,1023102.0,250.0,50531.0,1133.0,443.0,250.0,0.0,1.0,0.0
692,3.0,603865.0,281.0,50789.0,195.0,53.0,281.0,0.0,5.0,841610.0,281.0,64697.0,7254.0,443.0,281.0,0.0,3.0,1.0
693,1.0,604512.0,443.0,50998.0,383.0,80.0,443.0,0.0,6.0,1222390.0,443.0,65190.0,212.0,53.0,443.0,0.0,1.0,0.0
694,2.0,605606.0,169.0,63702.0,61.0,80.0,169.0,0.0,6.0,1020140.0,169.0,60423.0,497.0,1144.0,169.0,0.0,1.0,0.0
