alert_type,timestamp,src_ip,src_port,dst_ip,dst_port,infected_host,scanned_host
8.0,93909.0,317.0,58763.0,10098.0,49709.0,9.0,0.0
7.0,149994.0,316.0,58578.0,409.0,252.0,316.0,409.0
2.0,103780.0,152.0,52154.0,4472.0,80.0,152.0,0.0
4.0,1034763.0,238.0,64820.0,1072.0,19816.0,238.0,0.0
5.0,1180597.0,419.0,64385.0,7689.0,443.0,419.0,0.0
5.0,818155.0,313.0,51133.0,4567.0,443.0,313.0,0.0
3.0,433423.0,308.0,63684.0,192.0,53.0,308.0,0.0
3.0,1192281.0,165.0,58887.0,7962.0,53.0,165.0,0.0
3.0,108870.0,74.0,62389.0,21.0,53.0,74.0,0.0
7.0,911534.0,53.0,50031.0,186.0,451.0,53.0,186.0
8.0,11933.0,44.0,61545.0,10070.0,7636.0,251.0,0.0
1.0,386003.0,444.0,50810.0,204.0,80.0,444.0,0.0
3.0,891678.0,127.0,49760.0,7846.0,53.0,12.0,0.0
8.0,604046.0,467.0,49614.0,10019.0,443.0,467.0,0.0
7.0,1268676.0,347.0,60478.0,256.0,69.0,347.0,256.0
3.0,523987.0,461.0,62653.0,297.0,53.0,461.0,0.0
5.0,1131774.0,206.0,54036.0,5018.0,443.0,206.0,0.0
6.0,297121.0,29.0,54124.0,278.0,53.0,29.0,0.0
7.0,733236.0,126.0,61906.0,145.0,19.0,126.0,145.0
2.0,604457.0,406.0,56937.0,153.0,80.0,406.0,0.0
4.0,491706.0,344.0,58155.0,1069.0,443.0,344.0,0.0
4.0,200695.0,158.0,58087.0,1045.0,443.0,158.0,0.0
8.0,969147.0,434.0,58401.0,10009.0,443.0,434.0,0.0
8.0,194439.0,10.0,63678.0,10100.0,443.0,10.0,0.0
6.0,621714.0,293.0,59611.0,216.0,53.0,293.0,0.0
6.0,634863.0,104.0,61208.0,479.0,53.0,104.0,0.0
1.0,55840.0,192.0,49793.0,3552.0,80.0,192.0,0.0
5.0,1101147.0,425.0,64242.0,164.0,443.0,116.0,0.0
2.0,981691.0,394.0,59507.0,1.0,49423.0,394.0,0.0
8.0,778364.0,317.0,50831.0,10094.0,1105.0,317.0,0.0
3.0,230731.0,304.0,58562.0,435.0,15955.0,304.0,0.0
2.0,381412.0,350.0,54042.0,8198.0,80.0,350.0,0.0
8.0,81826.0,438.0,61818.0,10093.0,443.0,438.0,0.0
5.0,84271.0,28.0,64290.0,159.0,443.0,28.0,0.0
2.0,1208573.0,255.0,61624.0,226.0,6482.0,255.0,0.0
8.0,839865.0,202.0,63466.0,10019.0,443.0,202.0,0.0
2.0,344874.0,36.0,49695.0,8008.0,80.0,36.0,0.0
7.0,1056918.0,228.0,50468.0,104.0,112.0,228.0,104.0
4.0,477431.0,65.0,57332.0,1065.0,443.0,464.0,0.0
2.0,238432.0,215.0,61125.0,6055.0,80.0,490.0,0.0
1.0,735450.0,16.0,59597.0,8958.0,80.0,16.0,0.0
3.0,1018213.0,406.0,56030.0,320.0,53.0,406.0,0.0
5.0,225096.0,373.0,56561.0,1305.0,443.0,373.0,0.0
2.0,264871.0,392.0,58738.0,2708.0,80.0,392.0,0.0
3.0,1005044.0,337.0,64018.0,415.0,53.0,337.0,0.0
1.0,611007.0,411.0,63005.0,3744.0,80.0,411.0,0.0
2.0,870836.0,94.0,63205.0,95.0,80.0,94.0,0.0
5.0,1059149.0,73.0,54853.0,5430.0,443.0,73.0,0.0
7.0,1096407.0,151.0,60419.0,413.0,669.0,151.0,413.0
6.0,1035186.0,337.0,50831.0,462.0,53.0,337.0,0.0
3.0,312461.0,126.0,63053.0,449.0,53.0,126.0,0.0
3.0,553521.0,177.0,51502.0,8761.0,53.0,177.0,0.0
3.0,786825.0,333.0,57627.0,420.0,53.0,333.0,0.0
3.0,1213589.0,40.0,61910.0,9700.0,53.0,40.0,0.0
3.0,734414.0,155.0,56402.0,468.0,53.0,155.0,0.0
6.0,987551.0,91.0,58459.0,110.0,53.0,91.0,0.0
7.0,204168.0,426.0,61613.0,314.0,194.0,426.0,314.0
4.0,446419.0,201.0,53487.0,1054.0,21274.0,201.0,0.0
1.0,44392.0,367.0,52307.0,4608.0,80.0,367.0,0.0
5.0,230456.0,16.0,63175.0,6035.0,443.0,16.0,0.0
2.0,1053479.0,43.0,50430.0,300.0,80.0,43.0,0.0
4.0,1075594.0,160.0,65188.0,5410.0,443.0,160.0,0.0
7.0,136352.0,238.0,54702.0,356.0,271.0,238.0,356.0
6.0,1060079.0,294.0,60026.0,262.0,53.0,93.0,0.0
2.0,283866.0,188.0,62746.0,4560.0,61520.0,188.0,0.0
5.0,371670.0,322.0,52142.0,8885.0,443.0,195.0,0.0
6.0,27432.0,107.0,49902.0,173.0,53.0,107.0,0.0
6.0,289053.0,346.0,60643.0,338.0,53.0,346.0,0.0
3.0,765439.0,138.0,62440.0,202.0,63976.0,138.0,0.0
6.0,612395.0,107.0,52703.0,5458.0,53.0,107.0,0.0
5.0,372252.0,78.0,63576.0,93.0,443.0,78.0,0.0
2.0,1171746.0,434.0,64576.0,4642.0,80.0,434.0,0.0
7.0,387295.0,212.0,52452.0,378.0,625.0,316.0,100.0
2.0,981230.0,288.0,53191.0,6321.0,80.0,288.0,0.0
3.0,922995.0,225.0,54186.0,1031.0,53.0,225.0,0.0
4.0,582523.0,139.0,54134.0,1053.0,443.0,139.0,0.0
7.0,1007307.0,364.0,58778.0,148.0,54.0,364.0,148.0
6.0,1192574.0,61.0,55596.0,8218.0,53.0,61.0,0.0
6.0,839812.0,138.0,63171.0,201.0,53.0,138.0,0.0
1.0,1140611.0,126.0,62847.0,367.0,80.0,126.0,0.0
3.0,394977.0,230.0,56804.0,214.0,53.0,230.0,0.0
1.0,706582.0,287.0,65041.0,4294.0,80.0,287.0,0.0
5.0,1217487.0,327.0,54907.0,6368.0,443.0,327.0,0.0
4.0,641343.0,55.0,63542.0,5858.0,443.0,460.0,0.0
2.0,692433.0,500.0,60549.0,7.0,80.0,500.0,0.0
3.0,606140.0,62.0,57755.0,3521.0,53.0,62.0,0.0
3.0,953407.0,106.0,60301.0,192.0,53.0,106.0,0.0
6.0,867142.0,374.0,52270.0,151.0,53.0,374.0,0.0
6.0,79004.0,120.0,59998.0,32.0,53.0,416.0,0.0
4.0,328872.0,379.0,54006.0,1007.0,443.0,158.0,0.0
5.0,983385.0,486.0,62291.0,3267.0,443.0,486.0,0.0
1.0,757012.0,46.0,58736.0,8348.0,80.0,46.0,0.0
2.0,1290358.0,90.0,60038.0,6182.0,80.0,90.0,0.0
4.0,268917.0,196.0,51085.0,9868.0,443.0,196.0,0.0
3.0,1185039.0,448.0,62267.0,1313.0,53.0,448.0,0.0
4.0,116847.0,115.0,50310.0,1036.0,443.0,115.0,0.0
5.0,1248137.0,394.0,54641.0,1943.0,443.0,310.0,0.0
7.0,913483.0,486.0,64115.0,262.0,543.0,486.0,480.0
1.0,1253950.0,227.0,61777.0,4303.0,80.0,227.0,0.0
7.0,632881.0,33.0,51976.0,260.0,439.0,33.0,260.0
6.0,886541.0,360.0,52341.0,412.0,53.0,360.0,0.0
3.0,555065.0,53.0,61328.0,2408.0,53.0,53.0,0.0
2.0,1180462.0,274.0,57185.0,9786.0,80.0,274.0,0.0
3.0,318127.0,254.0,57466.0,1183.0,53.0,254.0,0.0
3.0,243324.0,236.0,55501.0,140.0,53.0,236.0,0.0
4.0,998602.0,408.0,59427.0,7983.0,443.0,408.0,0.0
8.0,811116.0,160.0,61955.0,10034.0,443.0,160.0,0.0
7.0,522252.0,482.0,61332.0,436.0,660.0,482.0,436.0
4.0,387519.0,411.0,56831.0,1091.0,443.0,411.0,0.0
2.0,58368.0,7.0,60081.0,2834.0,80.0,7.0,0.0
4.0,524423.0,75.0,60235.0,3191.0,443.0,75.0,0.0
8.0,890320.0,353.0,63876.0,10054.0,443.0,353.0,0.0
3.0,898087.0,35.0,60747.0,207.0,53.0,35.0,0.0
8.0,1193012.0,328.0,55948.0,10042.0,443.0,328.0,0.0
1.0,819107.0,121.0,56126.0,178.0,80.0,121.0,0.0
2.0,1139822.0,380.0,50431.0,294.0,80.0,380.0,0.0
1.0,898817.0,316.0,50696.0,4092.0,80.0,316.0,0.0
7.0,1108694.0,246.0,64791.0,453.0,938.0,246.0,453.0
4.0,1063005.0,272.0,62137.0,2892.0,443.0,272.0,0.0
1.0,874223.0,333.0,49823.0,389.0,80.0,1.0,0.0
7.0,747938.0,500.0,59999.0,98.0,651.0,500.0,75.0
7.0,208324.0,267.0,56003.0,165.0,682.0,267.0,165.0
3.0,1277400.0,65.0,55813.0,6111.0,36715.0,65.0,0.0
3.0,50417.0,479.0,50783.0,133.0,7521.0,479.0,0.0
7.0,1176909.0,354.0,64817.0,190.0,174.0,354.0,190.0
1.0,173582.0,83.0,55463.0,493.0,80.0,83.0,0.0
2.0,145852.0,442.0,57564.0,9163.0,24727.0,442.0,0.0
8.0,1202829.0,407.0,60097.0,10084.0,443.0,407.0,0.0
4.0,871639.0,368.0,49810.0,8774.0,443.0,368.0,0.0
6.0,719015.0,118.0,61397.0,77.0,53.0,118.0,0.0
3.0,134965.0,373.0,61800.0,109.0,53.0,468.0,0.0
1.0,527590.0,500.0,51989.0,2298.0,80.0,500.0,0.0
5.0,1240732.0,204.0,52412.0,139.0,443.0,204.0,0.0
8.0,1247499.0,122.0,58360.0,10037.0,443.0,122.0,0.0
6.0,850262.0,344.0,61637.0,409.0,53.0,344.0,0.0
2.0,821776.0,186.0,50420.0,6423.0,80.0,186.0,0.0
3.0,446133.0,361.0,49233.0,447.0,53.0,361.0,0.0
1.0,890291.0,280.0,52173.0,2045.0,80.0,280.0,0.0
6.0,1182985.0,111.0,53271.0,279.0,53.0,111.0,0.0
5.0,1272336.0,270.0,58758.0,4021.0,443.0,270.0,0.0
8.0,611759.0,156.0,60072.0,10085.0,443.0,156.0,0.0
5.0,947379.0,237.0,55408.0,7446.0,443.0,210.0,0.0
3.0,335411.0,27.0,54268.0,6557.0,53.0,27.0,0.0
4.0,555816.0,436.0,60252.0,1017.0,443.0,436.0,0.0
7.0,1156025.0,262.0,60104.0,123.0,946.0,262.0,123.0
1.0,47669.0,432.0,55165.0,61.0,80.0,432.0,0.0
6.0,1242805.0,483.0,57806.0,70.0,53.0,483.0,0.0
4.0,406511.0,89.0,60076.0,1055.0,443.0,107.0,0.0
1.0,1264732.0,193.0,54358.0,7103.0,80.0,85.0,0.0
2.0,1263681.0,78.0,54677.0,4978.0,80.0,78.0,0.0
8.0,669909.0,295.0,54844.0,10089.0,443.0,295.0,0.0
1.0,1265597.0,453.0,60843.0,499.0,11208.0,183.0,0.0
3.0,155962.0,496.0,65404.0,371.0,53.0,246.0,0.0
8.0,338632.0,303.0,50440.0,10084.0,54248.0,303.0,0.0
8.0,1031413.0,155.0,49179.0,10030.0,443.0,432.0,0.0
1.0,1113302.0,477.0,64528.0,1083.0,80.0,477.0,0.0
2.0,1129444.0,447.0,59893.0,2933.0,80.0,447.0,0.0
6.0,793333.0,60.0,58871.0,266.0,53.0,220.0,0.0
1.0,206791.0,361.0,57538.0,461.0,80.0,361.0,0.0
7.0,238807.0,274.0,50613.0,244.0,424.0,274.0,244.0
3.0,21836.0,225.0,58193.0,9126.0,53.0,225.0,0.0
4.0,834002.0,317.0,63698.0,1001.0,443.0,317.0,0.0
7.0,163226.0,283.0,49447.0,276.0,629.0,171.0,276.0
7.0,584425.0,352.0,54457.0,34.0,220.0,352.0,34.0
3.0,168804.0,267.0,49200.0,36.0,53.0,267.0,0.0
2.0,5954.0,285.0,53544.0,471.0,80.0,285.0,0.0
2.0,1243451.0,402.0,51768.0,1476.0,46732.0,402.0,0.0
1.0,900756.0,41.0,63129.0,9631.0,80.0,41.0,0.0
5.0,837600.0,108.0,64051.0,131.0,443.0,108.0,0.0
7.0,1252833.0,329.0,58232.0,101.0,483.0,329.0,101.0
2.0,472639.0,392.0,61097.0,2861.0,80.0,392.0,0.0
6.0,96492.0,263.0,63496.0,132.0,53.0,263.0,0.0
5.0,811998.0,206.0,63852.0,2295.0,443.0,206.0,0.0
3.0,211834.0,310.0,64855.0,163.0,53.0,310.0,0.0
3.0,731413.0,214.0,50386.0,222.0,53.0,214.0,0.0
7.0,124953.0,44.0,64383.0,100.0,826.0,44.0,100.0
1.0,15.0,57.0,59634.0,4938.0,80.0,57.0,0.0
3.0,862207.0,19.0,57783.0,62.0,53.0,19.0,0.0
8.0,57475.0,168.0,57864.0,10096.0,443.0,227.0,0.0
6.0,1249488.0,87.0,59446.0,312.0,53.0,87.0,0.0
2.0,40714.0,459.0,51388.0,7570.0,80.0,459.0,0.0
4.0,114652.0,135.0,65087.0,1058.0,443.0,135.0,0.0
7.0,550349.0,404.0,50670.0,117.0,947.0,404.0,117.0
5.0,454347.0,152.0,60864.0,9529.0,443.0,152.0,0.0
6.0,863921.0,128.0,59631.0,4447.0,53.0,128.0,0.0
1.0,252328.0,480.0,57896.0,8604.0,80.0,480.0,0.0
2.0,1000483.0,272.0,52981.0,81.0,80.0,403.0,0.0
4.0,273762.0,410.0,60241.0,1089.0,443.0,410.0,0.0
1.0,739452.0,50.0,59323.0,1841.0,6572.0,50.0,0.0
5.0,1268892.0,311.0,64665.0,6606.0,443.0,311.0,0.0
7.0,940005.0,41.0,56366.0,117.0,944.0,41.0,117.0
4.0,735937.0,348.0,53383.0,1239.0,443.0,348.0,0.0
5.0,143523.0,374.0,61661.0,4494.0,19650.0,374.0,0.0
5.0,1078328.0,275.0,54588.0,464.0,443.0,275.0,0.0
7.0,265964.0,321.0,52537.0,458.0,430.0,321.0,458.0
5.0,583848.0,35.0,63731.0,9969.0,443.0,35.0,0.0
1.0,197584.0,35.0,56852.0,2787.0,80.0,35.0,0.0
1.0,240637.0,93.0,64189.0,9880.0,35705.0,93.0,0.0
3.0,388261.0,421.0,52514.0,423.0,53.0,421.0,0.0
6.0,356857.0,469.0,60526.0,292.0,53.0,469.0,0.0
6.0,1234775.0,206.0,64552.0,275.0,9531.0,206.0,0.0
5.0,322953.0,297.0,49828.0,6.0,443.0,297.0,0.0
1.0,815265.0,308.0,59220.0,2044.0,80.0,308.0,0.0
4.0,728443.0,76.0,57810.0,1054.0,443.0,76.0,0.0
4.0,589444.0,351.0,65204.0,1005.0,443.0,351.0,0.0
6.0,542514.0,387.0,64972.0,44.0,53.0,387.0,0.0
7.0,782640.0,368.0,61613.0,178.0,135.0,368.0,13.0
5.0,945379.0,455.0,50183.0,45.0,443.0,455.0,0.0
8.0,1227602.0,380.0,55683.0,10067.0,443.0,380.0,0.0
3.0,146664.0,453.0,64519.0,337.0,7012.0,453.0,0.0
2.0,567717.0,268.0,54286.0,6441.0,80.0,268.0,0.0
6.0,1050531.0,30.0,60938.0,9156.0,53.0,30.0,0.0
8.0,959188.0,408.0,62497.0,10060.0,443.0,408.0,0.0
6.0,26524.0,417.0,64063.0,484.0,53.0,417.0,0.0
7.0,629446.0,472.0,64348.0,51.0,450.0,473.0,51.0
8.0,307762.0,38.0,65111.0,10060.0,443.0,38.0,0.0
5.0,30503.0,384.0,57397.0,332.0,443.0,384.0,0.0
2.0,330315.0,246.0,62292.0,3853.0,80.0,246.0,0.0
2.0,126749.0,334.0,63093.0,1284.0,80.0,334.0,0.0
1.0,782708.0,107.0,54954.0,345.0,80.0,107.0,0.0
4.0,663597.0,232.0,50578.0,1067.0,443.0,232.0,0.0
3.0,89684.0,107.0,64829.0,441.0,53.0,107.0,0.0
1.0,502350.0,416.0,57264.0,277.0,80.0,416.0,0.0
3.0,495149.0,404.0,64900.0,456.0,53.0,404.0,0.0
3.0,575277.0,16.0,51555.0,271.0,53.0,16.0,0.0
6.0,1212482.0,352.0,55467.0,428.0,53.0,352.0,0.0
3.0,393813.0,66.0,51383.0,284.0,53.0,240.0,0.0
3.0,834712.0,228.0,49612.0,306.0,53.0,228.0,0.0
4.0,852485.0,499.0,57936.0,1025.0,443.0,499.0,0.0
3.0,466287.0,277.0,53122.0,249.0,53.0,277.0,0.0
5.0,143524.0,494.0,51308.0,8730.0,443.0,494.0,0.0
2.0,1202343.0,281.0,52988.0,1171.0,80.0,281.0,0.0
2.0,914625.0,236.0,64497.0,7854.0,80.0,236.0,0.0
3.0,967445.0,468.0,64401.0,3260.0,53.0,468.0,0.0
6.0,166766.0,251.0,58959.0,350.0,53.0,251.0,0.0
2.0,1196400.0,170.0,59377.0,7079.0,80.0,170.0,0.0
5.0,980289.0,82.0,62364.0,335.0,443.0,82.0,0.0
6.0,943891.0,340.0,50985.0,498.0,53.0,340.0,0.0
4.0,926292.0,146.0,63007.0,1039.0,443.0,146.0,0.0
8.0,195061.0,328.0,60855.0,10059.0,443.0,328.0,0.0
5.0,1042206.0,369.0,49766.0,4830.0,443.0,369.0,0.0
7.0,232212.0,219.0,51323.0,120.0,209.0,219.0,91.0
7.0,1179655.0,236.0,52893.0,398.0,842.0,236.0,398.0
4.0,1177825.0,312.0,51405.0,4544.0,443.0,312.0,0.0
2.0,55753.0,111.0,53003.0,1960.0,80.0,111.0,0.0
5.0,427425.0,64.0,64032.0,7280.0,443.0,64.0,0.0
8.0,857535.0,188.0,60267.0,10100.0,443.0,188.0,0.0
6.0,1197122.0,193.0,64881.0,4516.0,44147.0,193.0,0.0
5.0,865086.0,105.0,49593.0,442.0,443.0,105.0,0.0
4.0,348021.0,471.0,54206.0,3835.0,443.0,471.0,0.0
5.0,682388.0,287.0,54619.0,6754.0,443.0,287.0,0.0
7.0,41335.0,32.0,57714.0,316.0,758.0,32.0,349.0
8.0,364162.0,124.0,61262.0,10093.0,15606.0,124.0,0.0
3.0,994068.0,477.0,51433.0,9378.0,53.0,477.0,0.0
5.0,36166.0,488.0,53484.0,1401.0,443.0,488.0,0.0
3.0,603863.0,250.0,64238.0,106.0,53.0,250.0,0.0
3.0,11586.0,86.0,53835.0,359.0,53.0,86.0,0.0
1.0,739948.0,218.0,60010.0,5436.0,80.0,218.0,0.0
1.0,73103.0,59.0,62514.0,9820.0,80.0,59.0,0.0
8.0,349512.0,59.0,52197.0,10060.0,443.0,59.0,0.0
2.0,854855.0,174.0,51804.0,6674.0,80.0,404.0,0.0
6.0,689760.0,307.0,50797.0,470.0,53.0,307.0,0.0
5.0,1262709.0,318.0,49286.0,4548.0,443.0,318.0,0.0
4.0,821743.0,202.0,57130.0,7377.0,443.0,202.0,0.0
2.0,624778.0,396.0,49542.0,1477.0,80.0,396.0,0.0
6.0,686656.0,363.0,53798.0,81.0,53.0,417.0,0.0
7.0,1085422.0,312.0,61269.0,217.0,983.0,312.0,217.0
8.0,1150723.0,30.0,50092.0,10032.0,61556.0,30.0,0.0
3.0,648769.0,250.0,62069.0,78.0,53.0,250.0,0.0
2.0,924298.0,471.0,61107.0,286.0,80.0,471.0,0.0
1.0,380443.0,13.0,64690.0,3626.0,80.0,441.0,0.0
5.0,663144.0,224.0,53632.0,55.0,443.0,224.0,0.0
1.0,742403.0,82.0,57992.0,9797.0,14203.0,82.0,0.0
5.0,1273483.0,14.0,54358.0,6669.0,443.0,14.0,0.0
5.0,614432.0,232.0,58703.0,367.0,443.0,232.0,0.0
5.0,258271.0,249.0,57783.0,1464.0,443.0,249.0,0.0
1.0,197187.0,117.0,56275.0,1172.0,6332.0,117.0,0.0
6.0,303433.0,129.0,59289.0,115.0,53.0,129.0,0.0
1.0,604512.0,443.0,50998.0,383.0,80.0,443.0,0.0
6.0,422530.0,309.0,55780.0,354.0,53.0,309.0,0.0
7.0,609633.0,46.0,50361.0,293.0,172.0,46.0,293.0
6.0,1116027.0,426.0,50983.0,3947.0,53.0,426.0,0.0
4.0,218650.0,49.0,64563.0,1003.0,443.0,49.0,0.0
3.0,98427.0,427.0,50406.0,494.0,53.0,427.0,0.0
1.0,446777.0,386.0,59220.0,8211.0,80.0,386.0,0.0
6.0,37345.0,328.0,50415.0,12.0,53.0,328.0,0.0
8.0,547194.0,465.0,52068.0,10057.0,443.0,465.0,0.0
2.0,663395.0,388.0,59626.0,3791.0,80.0,388.0,0.0
4.0,1129726.0,89.0,58570.0,2355.0,443.0,89.0,0.0
3.0,923281.0,286.0,53696.0,438.0,58680.0,286.0,0.0
6.0,930600.0,450.0,56501.0,351.0,53.0,450.0,0.0
7.0,94168.0,221.0,59228.0,462.0,335.0,221.0,462.0
1.0,198605.0,97.0,64668.0,7456.0,80.0,97.0,0.0
7.0,1168194.0,314.0,57936.0,28.0,963.0,314.0,28.0
3.0,889666.0,114.0,54961.0,339.0,53.0,114.0,0.0
1.0,242495.0,100.0,61151.0,8843.0,80.0,100.0,0.0
7.0,1172026.0,263.0,54076.0,423.0,30.0,263.0,423.0
5.0,494047.0,88.0,58374.0,6168.0,443.0,51.0,0.0
3.0,211685.0,181.0,56836.0,7503.0,56776.0,181.0,0.0
3.0,246796.0,398.0,50161.0,3330.0,53.0,398.0,0.0
2.0,676398.0,112.0,50131.0,9568.0,80.0,112.0,0.0
2.0,466818.0,412.0,65237.0,464.0,80.0,412.0,0.0
8.0,730211.0,395.0,60635.0,10003.0,443.0,395.0,0.0
7.0,597393.0,431.0,62686.0,226.0,1.0,431.0,226.0
4.0,438608.0,113.0,53139.0,1345.0,48910.0,113.0,0.0
6.0,1039810.0,146.0,55775.0,1.0,53.0,146.0,0.0
8.0,202697.0,441.0,57538.0,10027.0,443.0,441.0,0.0
4.0,26277.0,304.0,53675.0,1092.0,443.0,304.0,0.0
5.0,1010407.0,165.0,50121.0,1435.0,4303.0,165.0,0.0
1.0,105570.0,289.0,50952.0,5342.0,80.0,289.0,0.0
6.0,500229.0,287.0,52788.0,418.0,53.0,287.0,0.0
3.0,848937.0,420.0,59831.0,314.0,47096.0,420.0,0.0
7.0,1110925.0,68.0,59672.0,438.0,577.0,68.0,438.0
7.0,1010126.0,464.0,57368.0,370.0,277.0,110.0,370.0
5.0,1236850.0,394.0,53790.0,4677.0,443.0,394.0,0.0
6.0,975244.0,102.0,64190.0,6284.0,53.0,102.0,0.0
5.0,996700.0,346.0,58520.0,1973.0,443.0,346.0,0.0
3.0,1162157.0,241.0,53628.0,3481.0,53.0,241.0,0.0
5.0,35247.0,337.0,55234.0,70.0,443.0,337.0,0.0
6.0,1085954.0,111.0,57278.0,7638.0,53.0,111.0,0.0
2.0,559118.0,190.0,60793.0,3234.0,80.0,190.0,0.0
6.0,972408.0,91.0,49924.0,127.0,53.0,91.0,0.0
1.0,683063.0,40.0,56432.0,464.0,29726.0,40.0,0.0
1.0,1232177.0,259.0,62595.0,7860.0,80.0,259.0,0.0
2.0,1192704.0,22.0,50034.0,2394.0,80.0,22.0,0.0
8.0,371190.0,14.0,61257.0,10098.0,443.0,14.0,0.0
5.0,1260291.0,461.0,52746.0,6.0,443.0,461.0,0.0
1.0,445308.0,161.0,57890.0,3916.0,80.0,161.0,0.0
4.0,1204967.0,139.0,63495.0,1012.0,443.0,139.0,0.0
6.0,35695.0,459.0,63267.0,271.0,53.0,459.0,0.0
2.0,185207.0,164.0,53880.0,2703.0,80.0,164.0,0.0
7.0,966400.0,4.0,49388.0,323.0,607.0,4.0,312.0
4.0,436172.0,144.0,64194.0,1074.0,443.0,144.0,0.0
2.0,388391.0,221.0,65470.0,380.0,80.0,129.0,0.0
1.0,1263712.0,324.0,61632.0,2453.0,12364.0,324.0,0.0
3.0,419919.0,312.0,51316.0,349.0,53.0,312.0,0.0
2.0,287681.0,442.0,52984.0,32.0,80.0,442.0,0.0
7.0,93827.0,20.0,63771.0,204.0,225.0,20.0,204.0
4.0,31052.0,390.0,57773.0,1041.0,443.0,390.0,0.0
7.0,787194.0,285.0,59176.0,251.0,351.0,231.0,251.0
7.0,186143.0,75.0,49300.0,345.0,303.0,75.0,345.0
6.0,128404.0,438.0,49246.0,6667.0,53.0,438.0,0.0
3.0,609972.0,114.0,49588.0,1050.0,53.0,114.0,0.0
1.0,311392.0,118.0,60776.0,414.0,80.0,118.0,0.0
1.0,1246910.0,124.0,57860.0,1123.0,58538.0,124.0,0.0
7.0,690191.0,113.0,55550.0,213.0,17.0,2.0,213.0
6.0,594189.0,337.0,51863.0,443.0,53.0,337.0,0.0
6.0,1276612.0,444.0,62608.0,419.0,53.0,444.0,0.0
5.0,9292.0,99.0,57434.0,4203.0,42834.0,99.0,0.0
5.0,581148.0,75.0,63651.0,7852.0,443.0,75.0,0.0
4.0,102612.0,459.0,60724.0,1002.0,443.0,459.0,0.0
4.0,1052471.0,210.0,50894.0,1025.0,443.0,210.0,0.0
3.0,218724.0,451.0,55773.0,230.0,53.0,451.0,0.0
7.0,752090.0,48.0,51186.0,339.0,651.0,48.0,460.0
3.0,513654.0,442.0,51664.0,80.0,53.0,442.0,0.0
1.0,1091049.0,370.0,51383.0,8705.0,80.0,370.0,0.0
8.0,404935.0,200.0,57352.0,10063.0,443.0,200.0,0.0
4.0,237710.0,469.0,51561.0,1019.0,443.0,469.0,0.0
8.0,760318.0,413.0,58228.0,10085.0,443.0,413.0,0.0
3.0,1037776.0,122.0,62790.0,95.0,26509.0,122.0,0.0
1.0,523722.0,287.0,58762.0,1210.0,80.0,287.0,0.0
7.0,1067504.0,99.0,50460.0,384.0,874.0,99.0,384.0
3.0,416233.0,321.0,54025.0,4515.0,53.0,321.0,0.0
4.0,1266924.0,294.0,52460.0,1026.0,443.0,294.0,0.0
3.0,102344.0,68.0,52778.0,7748.0,53.0,68.0,0.0
8.0,780835.0,93.0,54184.0,10096.0,443.0,93.0,0.0
7.0,320340.0,27.0,65390.0,207.0,462.0,27.0,207.0
8.0,818207.0,173.0,52599.0,10015.0,443.0,173.0,0.0
1.0,1267504.0,23.0,63886.0,3833.0,80.0,23.0,0.0
8.0,50898.0,238.0,54500.0,10005.0,443.0,238.0,0.0
2.0,1000530.0,335.0,50172.0,2688.0,80.0,335.0,0.0
6.0,645141.0,385.0,54413.0,220.0,53.0,385.0,0.0
3.0,89496.0,368.0,58473.0,7722.0,19753.0,368.0,0.0
7.0,65834.0,142.0,58031.0,415.0,67.0,142.0,256.0
7.0,103212.0,271.0,60024.0,414.0,740.0,271.0,456.0
6.0,257995.0,402.0,63017.0,3841.0,53.0,402.0,0.0
1.0,1208707.0,53.0,50559.0,191.0,80.0,53.0,0.0
4.0,858220.0,397.0,51235.0,1060.0,443.0,397.0,0.0
8.0,287257.0,366.0,58669.0,10008.0,443.0,366.0,0.0
8.0,431588.0,144.0,53453.0,10058.0,443.0,144.0,0.0
6.0,477156.0,153.0,52625.0,418.0,53.0,153.0,0.0
2.0,298046.0,233.0,60453.0,212.0,80.0,422.0,0.0
1.0,1233241.0,299.0,62399.0,2623.0,80.0,299.0,0.0
8.0,1196222.0,128.0,56174.0,10060.0,443.0,128.0,0.0
4.0,1150263.0,431.0,64601.0,1091.0,443.0,431.0,0.0
5.0,849852.0,472.0,62826.0,3562.0,443.0,472.0,0.0
7.0,1085108.0,134.0,50795.0,430.0,93.0,134.0,430.0
5.0,214529.0,473.0,62595.0,450.0,443.0,473.0,0.0
2.0,462255.0,446.0,54312.0,4362.0,80.0,446.0,0.0
4.0,974067.0,220.0,64837.0,1094.0,443.0,220.0,0.0
2.0,579062.0,337.0,62948.0,216.0,80.0,337.0,0.0
5.0,1130665.0,125.0,61627.0,6053.0,443.0,125.0,0.0
7.0,243550.0,149.0,57846.0,110.0,243.0,149.0,110.0
3.0,829941.0,316.0,64503.0,284.0,53.0,316.0,0.0
1.0,124590.0,141.0,56887.0,1988.0,80.0,141.0,0.0
7.0,738580.0,112.0,50885.0,371.0,96.0,112.0,371.0
8.0,11239.0,299.0,53452.0,10054.0,443.0,299.0,0.0
3.0,1021971.0,379.0,57136.0,3752.0,53.0,379.0,0.0
2.0,15089.0,294.0,55988.0,239.0,80.0,294.0,0.0
4.0,1274480.0,471.0,63936.0,2498.0,11738.0,471.0,0.0
